time,Sentences
2009-01-27,"['The next day , Prime Minister Geir Haarde agreed to call early elections and said he would step down .', 'Prime Minister Geir Haarde said he and his cabinet would resign immediately .', ""As personal savings have been wiped out and joblessness has soared , Icelanders -- once among the world 's wealthiest people -- have taken to the streets in protest , banging pots and pans and throwing eggs and toilet paper at Haarde and other parliamentary leaders .""]"
2009-01-28,"['In the House , no Republicans voted for the $ 819 billion version of the stimulus package that passed on Jan. 28 .', ""A congressional panel overseeing the government 's financial bailout has concluded that the economic crisis could have been prevented with better regulation and called for a raft of proposals to overhaul government oversight of the financial sector ."", ""`` The present regulatory system has failed to effectively manage risk , require sufficient transparency , and ensure fair dealings . ''""]"
2009-01-29,"[""`` The current crisis should come as no surprise , '' the panel wrote in a draft of the report , which is scheduled to be released today .""]"
2009-01-30,"['If many of these changes are accepted in the Senate , which hopes to finish voting on the plan by Friday , it could complicate the effort to work out differences between the two bills .']"
2009-02-02,"[""In his interview with NBC 's Matt Lauer that aired this morning , Barack Obama acknowledged that he 'll be a one-term president if the stimulus does n't work ."", '| February 2 , 2009 6:31 PM | Report abuse Is Matt Lauer aware ... ... that the Bush administration ran up over $ 5 TRILLION in DEFICITS in their first 7.5 years ?', ""Lauer : ''""]"
2009-02-04,"['Today , the administration is planning to announce tougher restrictions on compensation at companies that need massive government assistance to survive , including a $ 500,000 cap on executive pay .']"
2009-02-06,"['Last Friday , we learned that the economy had lost 3 million jobs last year and an additional 600,000 jobs just last month .', ""Fed 's Expanded Market Role Fuels Fierce Debate The Federal Reserve has used unconventional , aggressive means during the crisis ."", '-LRB-', 'By Jay Mallin -- Bloomberg News']"
2009-02-09,"['Obama Says Economic Crisis Comes First President Obama declared last night in his first prime-time news conference that the task of saving and creating jobs is more important than cultivating the bipartisan cooperation he promised to bring to Washington , and he pressed his case for the massive economic stimulus plan working its way through Congress .', 'At his Monday night press conference , Obama said Geithner would `` be announcing some very clear and specific plans for how we are going to start loosening up credit once again ...', ""Warning that inaction could `` turn a crisis into a catastrophe , '' Obama rejected criticism from Republicans about the legislation 's effect on the federal deficit , noting that government debt had ballooned on his predecessor 's watch .""]"
2009-02-10,"[""Today , as the United States Senate votes on a bipartisan plan to stimulate our economy and create jobs and invest in our middle-class families , we 're going to hear Treasury Secretary Tim Geithner lay out the administration 's long-term , comprehensive framework to lead our nation back to economic recovery ."", ""Today , as the Senate casts an historic vote for an economic stimulus package that addresses the jobs and income losses facing American families by investing in our future , we look forward to Secretary Geithner 's announcement of a comprehensive plan to get credit flowing again ."", ""Our challenge is much great today because the American people have lost faith in the leaders of some of our financial institutions , and they are skeptical that their government has used taxpayer 's money in ways that will benefit them ."", ""What we have to do right now is deliver for the American people , '' Obama said just hours after the legislation narrowly cleared a key procedural hurdle in the Senate , where it is likely to gain final passage today ."", ""That allocation process will begin today , when Treasury Secretary Timothy F. Geithner is slated to detail the administration 's strategy for releasing the remaining bailout money ."", 'Obama stepped to the podium in the East Room of the White House at 8:01 p.m. , opening with prepared remarks on the economy that set the tone for the night .', 'He did not crack any jokes , aside from a playful greeting of veteran reporter Helen Thomas , and ended the appearance promptly at 9 p.m.', 'The news conference ended a day of action on the stimulus package : Obama traveled to Elkhart , Ind. , to promote the legislation as it made its way toward the Senate floor , clearing a procedural hurdle by a vote of 61 to 36 that set the stage for final passage today .', ""The interrogation of the lions of British banking , many of whom have lost their jobs , began on live television Tuesday before the financial overseers of Parliament 's Treasury Select Committee ."", ""Neil Irwin writes in The Washington Post : `` In rolling out his overhaul of the financial rescue yesterday , Treasury Secretary Timothy F. Geithner lambasted the Bush administration 's response to the crisis over the past year . ''"", ""`` But yesterday , Geithner seemed to be following the Hank Paulson playbook , according to a wide consensus on Wall Street , in Washington , and beyond . ''"", ""In his interview with ABC News 's Terry Moran yesterday , Obama did n't seem overly troubled at Wall Street 's negative reaction to the Geithner plan ."", 'Geithner speech yesterday was not meant for Wall Street but for Main Street .', 'After presenting a plan to boost the financial sector yesterday , Treasury Secretary Timothy F. Geithner said that a $ 50 billion initiative to help homeowners facing foreclosure is not expected for at least a week .', ""Warning that inaction could `` turn a crisis into a catastrophe , '' Obama rejected criticism from Republicans about the legislation 's effect on the federal deficit , noting that government debt had ballooned on his predecessor 's watch ."", ""Although he called for lawmakers to break out of their `` ideological rigidity , '' he was unapologetic as he pushed a package with a cost of more than $ 800 billion that has so far drawn only nominal Republican support ."", 'Fred , Tom , Andy , Dennis , Eric , John , Stephen , Antonio and Paul ran British banks that lost billions of dollars .', 'At the very least , as Frank James blogs for Tribune , Obama oversold what Timothy Geithner ended up delivering .', 'The delay and the price tag -- it was the low end of expectations -- disappointed consumer advocates and lawmakers anticipating the announcement .']"
2009-02-11,"['President Obama finds himself at a disadvantage today when it comes to defending the bank-bailout plan announced by his Treasury secretary yesterday .', 'Wednesday , February 11 , 2009 ; 5:18 PM The Office of Thrift Supervision today called for the mortgage lenders it regulates to halt foreclosures until the Obama administration puts in place a program to help struggling homeowners .', 'Geithner and Shaun Donovan , secretary the Department of Housing and Urban Development , also met with more than two dozen officials from large banks , nonprofit groups and industry groups today to discuss foreclosure prevention plans .', ""-RRB- said yesterday at a hearing that examined the Justice Department 's handling of corporate corruption ."", ""Many of the Justice Department 's largest ongoing fraud inquiries appear to be months if not years from reaching their targets , lawyers said yesterday ."", 'The new law applied only to firms that took bailout funds after Feb. 11 .', 'Fred , Tom , Andy , Dennis , Eric , John , Stephen , Antonio and Paul ran British banks that lost billions of dollars .', 'So they have been called in for a grilling by Nick , Graham , Colin , Jim , Stephen , Michael , Andrew , George , Mark , Peter , three Johns -- and a single , solitary Sally .', 'At the very least , as Frank James blogs for Tribune , Obama oversold what Timothy Geithner ended up delivering .', 'Justice Department Putting New Focus on Combating Corporate Fraud Ten years ago , a Justice Department official drafted a set of guidelines for prosecuting corporate crime .', ""The memo 's author was Eric H. Holder Jr. , who has become the nation 's attorney general at the same time that a financial crisis is putting pressure on prosecutors to hold businesses accountable for fraud .""]"
2009-02-12,"['Director of National Intelligence Dennis C. Blair told Congress yesterday that instability in countries around the world caused by the current global economic crisis , rather than terrorism , is the primary near-term security threat to the United States .', ""On Feb. 12 , China 's state-owned metals giant Chinalco signed a $ 19.5 billion deal with Australia 's Rio Tinto that will eventually double its stake in the world 's second-largest mining company ."", ""The memo 's author was Eric H. Holder Jr. , who has become the nation 's attorney general at the same time that a financial crisis is putting pressure on prosecutors to hold businesses accountable for fraud ."", ""`` Roughly a quarter of the countries in the world have already experienced low-level instability such as government changes because of the current slowdown , '' Blair told the Senate Select Committee on Intelligence , delivering the first annual threat assessment in six years in which terrorism was not presented as the primary danger to this country ."", ""Making his first appearance before the panel as President Obama 's top intelligence adviser , Blair said the most immediate fallout from the worldwide economic decline for the United States will be `` allies and friends not being able to fully meet their defense and humanitarian obligations . ''""]"
2009-02-13,"[""In answer to a question about whether he was shifting assets to cover the financial downturn , Blair said that by leading off with the economic situation he `` was trying to act as your intelligence officer today , telling you what I thought the Senate ought to be caring about . ''"", ""Making his first appearance before the panel as President Obama 's top intelligence adviser , Blair said the most immediate fallout from the worldwide economic decline for the United States will be `` allies and friends not being able to fully meet their defense and humanitarian obligations . ''""]"
2009-02-17,"['On Feb. 17 and 18 , China National Petroleum signed separate agreements with Russia and Venezuela under which China would provide $ 25 billion and $ 4 billion in loans , respectively , in exchange for long-term commitments to supply oil .', 'The deep contraction in the economy and in the housing market has created devastating consequences for homeowners and communities throughout the country .', 'Millions of responsible families who make their monthly payments and fulfill their obligations have seen their property values fall , and are now unable to refinance at lower mortgage rates .']"
2009-02-18,"[""Today , that family has about $ 200,000 remaining on their mortgage , but the value of that home has fallen 15 percent to $ 221,000 -- making them ineligible for today 's low interest rates that now generally require the borrower to have 20 percent home equity ."", ""President Obama unveiled a foreclosure-prevention package Wednesday that would pour more than $ 75 billion into arresting one of the root causes of the nation 's economic spiral by helping as many as 9 million homeowners obtain more affordable mortgage terms ."", 'The deep contraction in the economy and in the housing market has created devastating consequences for homeowners and communities throughout the country .', 'Millions of responsible families who make their monthly payments and fulfill their obligations have seen their property values fall , and are now unable to refinance at lower mortgage rates .', ""The package , part of the Obama administration 's multibillion-dollar effort to jolt the nation out of its deepening recession , goes beyond what some analysts had expected and was welcomed by many of the nation 's top lending institutions .""]"
2009-02-19,"['In Canada , where President Obama visited yesterday , the drop in oil prices has done more to slow development of controversial oil sands projects than the protests of environmental groups , who note that the energy-intensive process of mining those sands contributes to global warming .', 'Yesterday , oil finished trading in New York at $ 39.15 a barrel , and that after surging 13 percent for the day .', 'And on Feb. 19 , the China Development Bank struck a similar deal with Petrobras , the Brazilian oil company , agreeing to a loan of $ 10 billion in exchange for oil .', ""The package , part of the Obama administration 's multibillion-dollar effort to jolt the nation out of its deepening recession , goes beyond what some analysts had expected and was welcomed by many of the nation 's top lending institutions ."", 'The global financial crisis is bringing out the worst in the trade relationship between the United States and China .', ""U.S. Treasury Secretary Timothy F. Geithner accused China of `` manipulating '' its currency , vowing in written testimony submitted for his confirmation hearing that the United States would act `` aggressively '' to remedy the situation ."", 'Trouble Trickles From Steep Drop in Oil Prices', 'A worker monitors an automated manifold as it directs oil in Cushing , Okla. -LRB-']"
2009-02-20,"['Friday , February 20 , 2009 ; Page D01 Securities and Exchange Commission Chairman Mary Schapiro plans to look into whether the boards of banks and other financial firms conducted effective oversight leading up to the financial crisis , according to SEC officials , part of efforts to intensify scrutiny of the top levels of management and give new powers to shareholders to shape boards .', 'When Hillary Rodham Clinton arrives in China on Friday as part of her first diplomatic visit as secretary of state , she said she hopes to broaden the bilateral dialogue to include climate change and human rights .', 'That announcement could come as early as Friday , during a trip to North Carolina .', ""SEC to Examine Boards ' Role in Financial Crisis SEC chairman Mary Schapiro may ask boards to disclose more about the backgrounds of its directors ."", '-LRB-', 'By Jose Luis Magana -- Associated Press', ""'' This Story : Read + | Watch + | BEIJING --"", 'The global financial crisis is bringing out the worst in the trade relationship between the United States and China .', ""U.S. Treasury Secretary Timothy F. Geithner accused China of `` manipulating '' its currency , vowing in written testimony submitted for his confirmation hearing that the United States would act `` aggressively '' to remedy the situation ."", 'Trouble Trickles From Steep Drop in Oil Prices', 'A worker monitors an automated manifold as it directs oil in Cushing , Okla. -LRB-', 'By Shane Bevel']"
2009-02-24,"[""In Speech to Congress , Obama Outlines His Plans for Economic Recovery President Obama offered a grim portrait of America 's plight in an address to a joint session of Congress last night , but he promised to lead an economic renewal that would lift the country out of its current crisis without bankrupting its future ."", 'Obama Outlines His Plans for Economic Recovery', ""In a speech to a joint session of Congress , President Barack Obama tells America , `` we will rebuild , we will recover . ''""]"
2009-02-25,"['`` We have known for decades that our survival depends on finding new sources of energy , yet we import more oil today than ever before .', ""2:44 PM | Report abuse '' Personally , I 'm in my 81st year , and this is the best president I 've seen yet -- back to and including Franklin Roosevelt . ''"", '7:55 PM | Report abuse Nice analysis of the speech .', ""The first Economic Intelligence Briefing report was presented to the White House yesterday by the CIA , the agency 's new director , Leon Panetta , revealed at a news conference ."", 'In private meetings yesterday , Latin American intelligence officials warned their U.S. counterparts of a crisis spreading throughout the hemisphere , particularly in Argentina , Ecuador and Venezuela , Panetta said .', 'Blair repeated the theme yesterday in testimony before the House intelligence committee , noting that three European governments have fallen because of economic issues .', 'Still the best political coverage .', ""Mr. Obama said he would press ahead with plans to overhaul the nation 's health-care system , bolster education and lead the transition to new forms of energy -- all while curing cancer and getting the deficit under control ."", ""We understand the president 's instinct not to let short-term demands obscure the need to meet the country 's long-term challenges ."", 'The daily White House intelligence report that catalogs the top security threats to the nation has a grim new addition , reflecting the realities of the age : a daily update on the global financial crisis and its cascading effects on the stability of countries through the world .', 'The addition of economic news to the daily roundup of terrorist attacks and surveillance reports appears to reflect a growing belief among intelligence officials that the economic meltdown is now preeminent among security threats facing the United States .']"
2009-02-26,"['The Royal Bank of Scotland , a global giant whose spectacular crash has become a symbol of banking excesses of the past decade , reported the largest annual corporate loss in the history of the United Kingdom on Thursday .', 'The bank said Thursday that the government would inject an additional $ 18.6 billion in capital .', ""Yesterday 's budget shows a gargantuan deficit of $ 1.75 trillion , 12.3 percent of gross domestic product , in this fiscal year ."", 'The World Bank is partnering with the European Bank for Reconstruction and Development and the European Investment Bank to provide equity and debt financing , credit lines and political risk insurance to Eastern and Central European banks and businesses .', 'Royal Bank of Scotland Posts Largest Annual Corporate Loss in British History', 'The Royal Bank of Scotland has posted the largest annual loss in British corporate history of 24.14 billion pounds -LRB- $ 34.4 billion -RRB- for 2008 .']"
2009-02-27,"['The World Bank and two European development banks are expected to announce today in London that they will provide $ 31 billion over two years to shore up ailing banks and businesses in Eastern and Central Europe , attempting to forestall a financial meltdown that also threatens the stability of banks in Western Europe .', 'Under the two-year plan to be unveiled today , the EBRD will provide about $ 7.6 billion for the financial sector in the form of equity and debt financing to banks and directly to small and medium-sized businesses .', 'Lloyds Banking Group , which includes the merged Lloyds TSB and HBOS , is also widely reported to be planning to sign up for the scheme Friday , when it will report 2008 results that are also expected to show remarkable losses .', 'The World Bank is partnering with the European Bank for Reconstruction and Development and the European Investment Bank to provide equity and debt financing , credit lines and political risk insurance to Eastern and Central European banks and businesses .', 'The EIB is the lending arm of the European Union .', 'Royal Bank of Scotland Posts Largest Annual Corporate Loss in British History', 'The Royal Bank of Scotland has posted the largest annual loss in British corporate history of 24.14 billion pounds -LRB- $ 34.4 billion -RRB- for 2008 .', ""THERE ARE many metrics for judging a president 's budget proposal ."", 'Is it honest in accounting for known costs over a reasonable time frame ?', 'Would its approach put the country on a sustainable fiscal course ?']"
2009-03-03,"[""Tuesday , March 3 , 2009 ; 4:57 PM President Obama , seeking to boost public confidence in his economic recovery plan and U.S. markets , suggested today that now is a good time for investors with `` a long-term perspective '' to buy stocks , and he vowed that the nation 's financial mess `` is going to get cleaned up . ''"", ""`` We are better off moving aggressively today to solve our economic problems , '' Bernanke said ."", 'Speaking to reporters after an Oval Office meeting with visiting British Prime Minister Gordon Brown , Obama said he has no doubt that his plan to rescue the U.S. economy will work .', 'Among the topics he discussed with Brown , he said , were efforts to coordinate economic stimulus plans with other members of the Group of 20 , an organization of major world economies that is holding a summit meeting in London next month .']"
2009-03-08,"['In many ways , today is the best time in history to be a girl : Opportunities for a girl s success are as unlimited as her dreams .', 'The world is falling into the first global recession since World War II as the crisis that started in the United States engulfs once-booming developing nations , confronting them with massive financial shortfalls that could turn back the clock on poverty reduction by years , the World Bank warned yesterday .', 'The conventional wisdom is that women are more risk averse than men and so might have been less likely to promote and support the kind of risk-taking culture that seems to have led to the current financial crisis .', 'U.S. Downturn Dragging World', 'Into Recession Report Says Global Economy Will Shrink for First Time', 'Since 1940s Job candidates tussle for enrollment forms at a career fair in India , where more than half a million jobs vanished in the last three months of 2008 , according to the World Bank .']"
2009-03-09,"['State regulators trying to help life insurance companies cope with the financial crisis have granted $ 6 billion of relief from requirements meant to ensure financial stability , according to data released yesterday .', ""Both in Kirk 's testimony yesterday and in a policy statement issued by new Obama appointees at the Office of the U.S. Trade Representative , the administration vowed to make tougher labor and environmental standards prerequisites for trade deals ."", 'The top recipients were Allstate Life Insurance Co. with $ 1.4 billion ; Jackson National Life Insurance Co. with $ 825.6 million and Hartford Life Insurance Co. with $ 655.2 million , according to the National Association of Insurance Commissioners .', 'The Obama administration is aggressively reworking U.S. trade policy to more strongly emphasize domestic and social issues , from the displacement of American workers to climate change .']"
2009-03-10,"[""Were a global financial brush fire to break out as a result of bank restructuring or nationalization , today 's populist Congress might just let it burn ."", 'One reason for the fragility in the credit default swap market of late is that markets fear that bank bondholders , who today are protected even before U.S. taxpayers , could soon see their status change .', ""Federal Reserve Chairman Ben S. Bernanke yesterday laid out his most comprehensive vision yet for how to overhaul the rules governing the nation 's financial system , and advocated changing accounting methods that he said have exacerbated the financial crisis ."", ""March 10 -RRB- , '' Geithner said ."", 'The relief typically came in the form of accounting changes that allowed companies to pad their financial cushions , in effect making them appear stronger than they otherwise would .', 'The Obama administration is aggressively reworking U.S. trade policy to more strongly emphasize domestic and social issues , from the displacement of American workers to climate change .', ""Even as world trade takes its steepest drop in 80 years amid the global economic crisis , the administration is preparing to take a harder line with America 's trading partners ."", 'The blogs are now demanding their scalps , and Treasury Secretary Tim Geithner and his colleagues face a nasty dilemma', ': There are no solutions to the banking crisis without extraordinary political and financial risks .', ""Appearing before the Council on Foreign Relations , Bernanke said the financial system must be regulated `` as a whole , in a holistic way '' to avoid some of the failures that have led to the current meltdown -- which he called `` the worst financial crisis since the 1930s . ''"", 'He said policymakers must better supervise institutions perceived as too big to fail and consider requiring firms to set aside more capital so that they have it when economic conditions worsen .']"
2009-03-12,"['A Financial Services subcommittee has scheduled a hearing on the issue for tomorrow .', 'That nightmare scenario may seem far off today .', ""Jon Stewart Puts Jim Cramer , and CNBC , on the Defensive Jim Cramer , left , host of CNBC 's `` Mad Money , '' underwent a withering cross-examination Thursday from Jon Stewart on `` The Daily Show . ''"", ""In his much-ballyhooed `` Daily Show '' face-off with Cramer on Thursday , Stewart accused the network of peddling `` snake oil . ''"", 'It urged the European Union , at a summit scheduled for Thursday and Friday in Brussels , to take a clear stand in favor of sweeping financial reforms for presentation as a unified European demand at the G-20 summit in the face of whatever hesitations Britain and the United States might have .', 'Two days later , Geithner told the White House .', ""For all the legislative commotion surrounding the economic crisis , we are still living in the equivalent of `` the phony war '' of 1939 and 1940 ."", ""War has been declared on the Great Recession , but it 's basically politics as usual ."", 'The bickering and mismanagement that helped create the crisis are continuing , even though we elected a president who promised a new start .', ""President Obama appears serenely confident as he goes about fixing the worst global financial crisis in more than half a century while simultaneously revamping the national health-care system , changing the way Americans use and produce energy , giving tax breaks to 95 percent of all households , and seeking `` a cure for cancer in our time . ''"", 'Obama is not the first American leader to lay out a vision that seems improbably ambitious .', 'George W. Bush did the same thing in seeking to establish a democratic foothold in the heart of the Middle East by launching a war against Iraq -- even as the United States was tied down fighting a war in Afghanistan with a military force that many experts warned was too small .']"
2009-03-13,"[""But many CNBC staffers were furious with Cramer yesterday for failing to defend the network 's reporting or to criticize Stewart 's video clips as selectively edited or out of context ."", '-LRB-', 'By Jason Decrow -- Associated Press', 'Search for new homes , condos , and other real estate in Washington , D.C. , Maryland and Virginia .', 'While policymakers and policy kibitzers , among whom I count myself , debate what is needed to cure the current crisis and recession , another debate brews in the background .', ""It is about how to fix the system so that this does n't happen again .""]"
2009-03-14,"[""On Saturday , Iran announced that it had signed a $ 3.2 billion agreement with a Chinese consortium to develop an area beneath the Persian Gulf seabed that is believed to hold about 8 percent of the world 's reserves of natural gas ."", 'Options trader Nassim Nicholas Taleb made his name and career anticipating the powerful historic events he calls `` Black Swans , `` which include World War I , the rise of the Internet and the stock market crash of 1987 .']"
2009-03-15,"['It plans to meet again March 15 , and senior officials of the cartel said additional cuts in output are likely .', 'The Officer Should Eat Last As a sign of how much the financial crisis and now economic recession has upended our world , we are now talking about volunteered pay cuts .']"
2009-03-17,"['Today , as corporations and banks in other parts of the world find themselves reluctant or unable to give out money to distressed companies , cash-rich China has become a major force driving new lending and investment .', ""France , Germany Unite to Urge Fiscal Discipline PARIS , March 17 -- France and Germany appealed to fellow European nations Tuesday to take the lead in emphasizing tighter regulation and `` a new global financial architecture '' to combat the world economic crisis and prevent new ones ."", 'Aided by Financial Crisis , China Snaps Up']"
2009-03-18,"['As pressure mounted on AIG employees to return the bonuses , new details emerged yesterday about what the Fed , the Treasury Department and the White House knew regarding the payments and when .', 'Treasury Secretary Timothy F. Geithner , a central figure in the decision to bail out AIG last fall as president of the Federal Reserve Bank of New York , said in an interview yesterday that he had not been aware of the size of the bonuses and the timing of the payments .', 'A Treasury spokesman said last night that was not true .', 'How the Fed Failed to Tell Obama About The Bonuses Federal Reserve officials knew for months about bonuses at American International Group but failed to tell the Obama administration , according to government and company officials , exposing problems in a relationship that is vital to addressing the financial crisis .', 'AIG executives said the Fed was informed three months ago by the company that it would pay $ 165 million by March 15 to employees working at its most troubled division .']"
2009-03-21,['Next Saturday : Replacing capital requirements with transaction-based reserves .']
2009-03-24,"['The International Monetary Fund , under increasing pressure to reinvent itself , yesterday rolled out reforms that it said would make it more effective in combating the global economic crisis .', 'IMF officials said the changes announced yesterday are a response to long-standing criticism that the organization imposes conditions on developing nations that are too harsh and even harmful to their economies .', ""World leaders will turn their attention to the role of the IMF when they meet next week in London for the G20 summit of industrialized and developing nations , and they are expected to reiterate support for increasing the IMF 's resources , though there are differences on how much those resources should be increased ."", ""`` At best , the consequences of AIG 's failure would have been a significant intensification of an already severe financial crisis and a further worsening of global economic conditions , '' Bernanke told the House Financial Services Committee .""]"
2009-03-25,"[""The president of the European Union on Wednesday ripped the Obama administration 's economic policies , calling its deficit spending and bank bailouts `` a road to hell . ''"", ""`` At best , the consequences of AIG 's failure would have been a significant intensification of an already severe financial crisis and a further worsening of global economic conditions , '' Bernanke told the House Financial Services Committee ."", ""`` Conceivably , its failure could have resulted in a 1930s -style global financial and economic meltdown , with catastrophic implications for production , income and jobs . ''"", ""European Union President Criticizes Obama 's Economic Policies Members of the European Parliament vote on a package of bills ."", ""The Czech prime minister 's comments about U.S. policies angered some legislators .""]"
2009-03-26,"[""The one-day London summit is expected to end Thursday with leaders from many of the world 's biggest economies agreeing on new regulations for banks and hedge funds , a large increase in funding for the IMF and a pledge to fight protectionism ."", 'Instead , analysts said that perhaps the most concrete agreement on Thursday will revolve around the new status bestowed on emerging countries .', ""European Union President Criticizes Obama 's Economic Policies Members of the European Parliament vote on a package of bills ."", ""The Czech prime minister 's comments about U.S. policies angered some legislators ."", '-LRB-']"
2009-03-30,"['LONDON , March 30 --', ""At this week 's summit of world leaders , the big winner will be the developing world , with the United States , Europe and Japan offering China , India , Brazil and other emerging nations unprecedented new influence in global financial decisions ."", 'Several major developing countries -- most notably China -- are also in late-stage negotiations to win new authority to shape decisions at the Washington-based International Monetary Fund , an organization that developing nations have long complained dictate to them rather than hear them out .']"
2009-04-02,"[""The president 's working group on financial markets is beginning to develop detailed recommendations , and we will start working closely with the world 's leading economies on a set of broader reforms to the international financial system in preparation for the G-20 summit in London on April 2nd ."", '-LRB-', 'By Melina Mara -- The Washington Post', '-RRB-']"
2009-04-05,"[""Although his actions may be justified under today 's circumstances , Bernanke 's willingness to pump money into the economy risks unleashing the most serious bout of U.S. inflation since the early 1980s , in a nation already battered by rising unemployment and negative growth .""]"
2009-04-06,"[""These principles recognized the systemic nature of today 's crisis and the critical role that uncertainty has played in it ."", ""President Obama recently stated that he is a big believer in '' persistence , '' and he provided examples of how he will persist in many areas of economic policy ."", 'That word and his examples gave me more hope for the future of the U.S. economy than I have had in some time .', 'We are experiencing the mother of all modern financial crises .']"
2009-04-09,"['Today , more than 20 African countries are democracies , up from just three in the 1980s ; they have competitive elections and improved human rights , and their news media are much freer .', ""A campaign rally during Ghana 's election in December ."", '-LRB-', 'By Rebecca Blackwell -- Associated Press -RRB-']"
2009-04-13,"['On Monday , Obama eased restrictions on the ability of Cuban Americans to visit or send money to family members on the island and opened the door for American telecommunications companies to expand satellite and cellphone service there .']"
2009-04-14,"[""American minorities need to `` strengthen their financial literacy , '' Federal Reserve Chairman Ben S. Bernanke told students and faculty at Atlanta 's historically black Morehouse College yesterday ."", 'On a day when President Obama delivered an Economic Crisis 101 lecture to students and faculty at Georgetown University , Bernanke was doing the same at the all-male school in Georgia .']"
2009-04-16,"[""General Growth Properties , the giant shopping mall company whose holdings stretch from Tysons Corner to the planned community of Columbia and Baltimore 's Inner Harbor , yesterday sought protection in bankruptcy court , citing debts of more than $ 27 billion ."", 'By the end of 2011 , $ 1.2 trillion of commercial real estate debt will come due , and like General Growth , many of the borrowers will be unable to refinance or repay their loans , said Gregory H. Leisch , chief executive of Delta Associates , which tracks the industry .']"
2009-04-17,"[""`` We 're open for business today , and we 're going to be open for business tomorrow . ''"", 'The bankruptcy heralds a wave of trouble in commercial real estate that threatens to put another damper on the economy , industry analysts said .', 'By the end of 2011 , $ 1.2 trillion of commercial real estate debt will come due , and like General Growth , many of the borrowers will be unable to refinance or repay their loans , said Gregory H. Leisch , chief executive of Delta Associates , which tracks the industry .']"
2009-04-19,"['And as he helps devise ever more complex tricks and spends ever more taxpayer dollars to keep the financial casino running , he remains wrong today .', 'I vote to banish Larry Summers .', 'Not from the planet .', ""That would n't be nice ."", 'The Great Depression of the 1930s was the most momentous economic event of the 20th century .', ""It was a proximate cause of World War II , having fed the Nazis ' rise in Germany ."", 'It inspired a new American welfare system as a response to mass misery .']"
2009-04-20,"[""Given today 's economic crisis , our renewed fascination with the Depression is natural .""]"
2009-04-22,"['Kellermann , 41 , was found dead yesterday morning in his Fairfax County home in an apparent suicide , police said .', ""The news of Kellermann 's death yesterday stunned his colleagues ."", 'Kellermann was found by his wife , Donna , yesterday in the basement of their home in the upscale Hunter Mill Estates subdivision in Vienna , law enforcement sources said .', 'She woke up early yesterday morning to the sound of rescue crews arriving .', '-LRB-', 'Gerald Martineau - The Washington Post -RRB-', 'BEIJING --', ""With Jamaica 's currency in free fall , unemployment soaring and banks heavily exposed to government debt , the Caribbean island 's diplomats went into crisis mode earlier this year ."", 'They traveled to all corners of the world to seek help .']"
2009-04-23,"[""The scene this morning outside David Kellermann 's house ."", ""`` The CFO of any company in today 's environment is a very stressful job ... particularly when you 're in a company that 's undergoing a tremendous amount of change and uncertainty . ''"", '-LRB-', 'Gerald Martineau - The Washington Post -RRB-', 'BEIJING --', ""With Jamaica 's currency in free fall , unemployment soaring and banks heavily exposed to government debt , the Caribbean island 's diplomats went into crisis mode earlier this year ."", 'They traveled to all corners of the world to seek help .']"
2009-04-26,"['Amid serious concerns that the swine flu outbreak could worsen an already-deep recession in Mexico , the World Bank yesterday moved to provide that nation with millions in emergency aid and set up a special fund for longer-term assistance .', 'Stung by the credit crunch and weaker demand for its products in the United States and beyond , Mexico is set to suffer a worse downturn than the one in the United States this year , with the International Monetary Fund predicting this week that its economy would contract by 3.7 percent .']"
2009-04-27,"['Stung by the credit crunch and weaker demand for its products in the United States and beyond , Mexico is set to suffer a worse downturn than the one in the United States this year , with the International Monetary Fund predicting this week that its economy would contract by 3.7 percent .', 'Flu Outbreak Threatens Global Economic Recovery', 'Russia , China and the Philippines , citing swine flu , suspended pork imports from Mexico and some U.S. states where the virus has been detected , despite the fact that health officials say there is no link between pork consumption and the virus .']"
2009-05-19,"[""How Inequality Accelerated the Financial Crisis Historian Niall Ferguson took to the New York Times this morning to argue that `` if deregulation is to blame for the recession that began in December 2007 , presumably it should also get some of the credit for the intervening growth . ''"", 'Get Wonkbook delivered to your inbox or mobile device every morning .', 'Get Wonkbook delivered to your inbox or mobile device every morning .', 'The Obama administration is actively discussing the creation of a regulatory commission that would have broad authority to protect consumers who use financial products as varied as mortgages , credit cards and mutual funds , according to several sources familiar with the matter .', ""The proposed commission would be one of the administration 's most significant steps yet to overhaul the financial regulatory system ."", 'It would also be one of its first proposals to address causes of the financial crisis such as predatory mortgage lending .']"
2009-05-20,"[""The reason is simple enough : He 's worried that the collateral will only be worth $ 50 in tomorrow 's market ."", 'The survey of 102 hedge fund managers and executives -- conducted from May 20 to June 4 and reporting a margin of error of 9.7 percent -- also asked them to rate the performance of regulatory agencies .', 'The Obama administration is actively discussing the creation of a regulatory commission that would have broad authority to protect consumers who use financial products as varied as mortgages , credit cards and mutual funds , according to several sources familiar with the matter .', ""The proposed commission would be one of the administration 's most significant steps yet to overhaul the financial regulatory system ."", 'It would also be one of its first proposals to address causes of the financial crisis such as predatory mortgage lending .']"
2009-05-21,"[""Florida-based BankUnited collapsed yesterday , the largest bank failure so far this year , as a new federal investigation revealed that the bank 's regulator , the Office of Thrift Supervision , allowed the firm to cover up its financial weakness .""]"
