time,Sentences
2009-06-03,"[""At 11:23 am on 03 Jun 2009 , heyone wrote : It 's irritating how some people think the killing of the students had led to China 's prosperity today ."", 'At 2:22 pm on 03 Jun 2009 , grace_e_jackson wrote : # 25 `` Lets face it , no one cares about the chinese except the chinese themselves .', ""At 5:50 pm on 03 Jun 2009 , mooncake wrote : to # 41 , `` It 's irritating how some people think the killing of the students had led to China 's prosperity today ."", 'At 9:46 pm on 03 Jun 2009 , Bloofs wrote : If the Chinese people think that the massacre of students was justified , why not show the footage across China ?', 'ATLANTA | Wed Jun 3 , 2009 12:22 pm EDT ATLANTA -LRB- Reuters -RRB- - Global airlines , still reeling from the recent flu-virus scare , have stepped up efforts to protect passengers from health risks on international flights .', 'In Asia , carriers spooked by the memory of SARS have stepped up cabin cleaning , installed state-of-the-art air filters and allowed in-flight staff to wear face masks .']"
2009-06-04,"[""Pictures from the disappearance over the Atlantic of flight 447 from Brazil to Paris Better an uncomfortable intrusion into people 's lives than blind ignorance , say Guardian correspondent David Smith Transport secretary Geoff Hoon has admitted that Britain is ' a long way short ' of introducing national road charging East Sussex and Lincolnshire are using interactive maps to display information about the 4 June elections Reaction to the killing of George Tiller , one of the few US doctors to perform so-called late-term abortions , at his Kansas church US forces use technology to fight terrorists ; Brown faces election battering ; and the demise of General Motors in our daily show Robert Booth reports on the millionaire businessman Ian Griffin who is suspected of killing his girlfriend in Paris cents Wichita clinic had been target of anti-choice anger In the past two decades the once-beautiful Spanish coastline has been ravaged by the construction of hotels , apartment blocks and second homes ."", 'This is because for weeks before crack down on June 4th , ALL levels of Chinese officials from the City of Beijing to the President of China all came out to meet the students and listen to their voices at the plaza or in their offices which were all broadcast on Chinese national TVs .', 'When President Barack Obama unveiled his plans for Afghanistan and Pakistan in March , he promised to involve other countries with a stake in the region , including the Central Asian states , the Gulf nations and Iran ; Russia , India and China .', ""But a major sticking point in enlisting regional support has been distrust over the United States ' long-term intentions for Afghanistan ."", 'Washington has never been able to shake off suspicions that it is using its battle against the Taliban and al Qaeda to establish a permanent military presence in the region .']"
2009-06-05,"['At 12:00 pm on 05 Jun 2009 , mpknight wrote : 1 .', 'At 11:17 pm on 06 Jun 2009 , tclim38 wrote : Make no mistake about it , the majority of the students were good kids .', 'Policemen stop a mother who is trying to access the area of a fire at a daycare center in Hermosillo , in the Mexican state of Sonora June 5 , 2009 .', ""Mexican President Felipe Calderon said he has ordered an investigation into Friday 's fire at the ABC day-care center in the northern city of Hermosillo to find who is to blame ."", ""All primary schools and nurseries in Hong Kong are to shut for 14 days from Friday in a bid to contain the virus , the territory 's chief executive Donald Tsang said ."", '-LRB-']"
2009-06-06,"['On June 6 , Obama would travel to Normandy in France to attend events marking the 65th anniversary of the D-Day landings by Allied forces that led to the end of the war .', 'MEXICO CITY | Sat Jun 6 , 2009 7:05 pm EDT MEXICO CITY', '- The death toll from a fire at a day -care center in northern Mexico rose to 35 children with at least 40 more hospitalized , many with life-threatening burns , Mexican authorities said on Saturday .', ""The gun battle , near tourist hotels in the Pacific Ocean resort , was a further blow to Mexico 's tourism industry , already reeling from cancellations by foreigners scared away by the swine flu epidemic ."", ""-RRB- - Demand for air travel could decline further despite signs of a more stable global economy , and prospects of a recovery this year look slim , industry executives said at a meeting of the world 's airlines on Sunday ."", ""Cargo demand may have stabilized , but a pick-up is unlikely until demand recovers in the United States , said the CEO of Korean Air , the world 's top air cargo carrier .""]"
2009-06-07,"['-RRB- - Eighteen people were killed in a shootout between drug gangs and soldiers in the Mexican beach resort of Acapulco , the army said on Sunday .', 'Reuters -RRB- -']"
2009-06-08,"['At 2:07 pm on 08 Jun 2009 , jodablco wrote : To kockatoo : your point about IF it were more serious -LRB- i.e. deadly -RRB- is rather scary !', 'Reuters -RRB- -', '-LRB- Reuters Life !', '-RRB-', 'GENEVA -LRB- Reuters', '-RRB-', 'L -RRB- plans to start producing vaccines from 2011 in Singapore to fight pneumonia-causing bacteria , which kills more than 1 million children each year around the world .']"
2009-06-09,"['- More than two thousand students painted themselves blue and slipped into white costumes to top the world record for the largest number of people dressed up as smurfs , a Guinness World Records adjudicator said Tuesday .', 'GENEVA | Tue Jun 9 , 2009 1:54 pm EDT', 'WHO -RRB- is on the verge of declaring the first influenza pandemic in more than 40 years , but wants to ensure countries are well prepared to prevent a panic , its top flu expert said on Tuesday .', 'SINGAPORE , June 9 | Tue Jun 9 , 2009 5:33 am EDT SINGAPORE , June 9 -LRB- Reuters -RRB- - GlaxoSmithKlyne -LRB- GSK .', ""The world 's second biggest drugmaker opened a S$ 600 million -LRB- $ 411 million -RRB- plant in the city-state on Tuesday , its second global site to manufacture the pneumococcal conjugate vaccine after Belgium ."", 'The World Health Organization -LRB- WHO -RRB- said on Tuesday it was on the verge of declaring the first influenza pandemic in more than 40 years .', 'Are pig pens flu bug incubators ?', 'The spread of so-called swine flu , which has caused over 120 deaths globally , has sent public health officials into overdrive .', ""Industrial farms are said to be a `` perfect incubating system ''"", ""These themes were clearly occupying the minds of many of the world 's airline chiefs , more than 200 of whom gathered at the International Air Transport Association 's annual meeting in Kuala Lumpur , Malaysia , this week ."", '-LRB- Reuters Life !', '-RRB-', 'GENEVA -LRB- Reuters', '-RRB-', 'L -RRB- plans to start producing vaccines from 2011 in Singapore to fight pneumonia-causing bacteria , which kills more than 1 million children each year around the world .', 'The World Health Organization last declared a pandemic 41 years ago A sharp increase in swine flu cases in Australia may mean the infection has become a pandemic , the World Health Organization says .', ""`` Once I get indisputable evidence , I will make the announcement , '' said WHO director general , Margaret Chan ."", 'Sanofi-Aventis , GlaxoSmithKline , Novartis and Solvay all said their vaccine teams had obtained the new influenza A -LRB- H1N1 -RRB- seed virus within the past fortnight , enabling them to begin the production process .']"
2009-06-10,"['LONDON -LRB- Reuters -RRB- - Drugmakers are on track to have a vaccine against the new H1N1 strain of flu ready for the northern hemisphere autumn after receiving seed virus samples , company officials said on Wednesday .', 'The WHO chief , Dr Margaret Chan , yesterday examined data from eight countries with large numbers of swine flu cases .', 'WHO declares swine flu pandemic The Director General of the World Health Organization , Margaret Chan , has formally declared that the swine flu outbreak is now a global pandemic ; the first global flu epidemic in 41 years .', ""Dr Chan said the pandemic would be of '' moderate severity '' The World Health Organization -LRB-"", 'Many countries already have swine flu precautions in place UN health officials are expected to declare the first global flu pandemic in 40 years , after holding emergency talks on the swine flu crisis .']"
2009-06-11,"['The World Health Organization declared it a full pandemic on Thursday , meaning it is circulating globally and can not be stopped .', 'The World Health Organisation -LRB- WHO -RRB- declared on Thursday that the outbreak of swine flu , officially known as influenza -LRB- A -RRB- H1N1 , was a pandemic , meaning it would spread all over the world and could not be contained .', 'The World Health Organisation -LRB- WHO -RRB- declared an influenza pandemic on Thursday and advised governments to prepare for a long-term battle against the virus .', 'On 11 June , the World Health Organization declared a global flu pandemic , meaning that the swine flu', 'The WHO on June 11 raised its pandemic flu alert to its highest level of 6 , signifying that the first influenza pandemic since 1968 was under way -LRB- ID :', 'WHO declares swine flu pandemic The Director General of the World Health Organization , Margaret Chan , has formally declared that the swine flu outbreak is now a global pandemic ; the first global flu epidemic in 41 years .', 'In a statement , the WHO says it decided to raise the pandemic alert level from phase five to six , meaning the swine flu virus is spreading in at least two regions of the world .', ""Dr Chan said the pandemic would be of '' moderate severity '' The World Health Organization -LRB-"", 'WHO -RRB- has declared a global flu pandemic after holding an emergency meeting .', ""BST Swine flu has become the world 's first official pandemic in 41 years after the World Health Organisation raised the alert level on the H1N1 virus from phase 5 to 6 , the highest on the scale ."", 'We are well prepared for swine flu That the public is not panicking as the WHO raises the status of the outbreak to pandemic shows the success of our preparations For the first time in 40 years , a global pandemic is upon us , as indicated by the World Health Organisation raising the flu alert level to phase six .']"
2009-06-12,"[""\\* WTO protectionism report to highlight swine flu pork bans \\* Report timed to appear before OECD ministerial meeting \\* `` Steady drip '' of measures continues GENEVA , June 12 -LRB- Reuters -RRB- - Bans on pork imports after the swine flu outbreak will be highlighted in the World Trade Organisation 's -LRB- WTO -RRB- report on protectionism due in the coming weeks , trade sources said on Friday ."", ""Reuters -RRB- - Morocco has confirmed its first case of the H1N1 flu virus in a 18-year-old woman who had returned home from studying at a university in Canada , the North African country 's health ministry said on Friday ."", 'ZURICH | Fri Jun 12 , 2009 4:45 pm EDT ZURICH -LRB- Reuters -RRB- - Novartis AG expects a vaccine for the H1N1 virus , the source of the first flu pandemic for 40 years , to be available by the autumn after it produced the first batch for testing ahead of schedule .', 'The World Health Organization thinks there are more cases than expected among young people in the aboriginal population living in northern Canada .', 'Could you please review your estimated mortality rate for Swine flu -LRB- H1N1 -RRB- .', ""But overall the report will not show any dramatic upsurge in protectionism as the economic crisis grinds on , rather a `` steady drip '' of trade measures , one source said ."", 'JST GENEVA -LRB- Reuters', '-RRB-']"
2009-06-13,"['At present , only a limited number of people have succumbed to swine flu in the UK with the Health Protection Agency putting the figure at 1,121 confirmed cases yesterday .', 'First death of swine flu patient in UK For the first time in Britain , a patient suffering from swine flu has died .', 'The Scottish government has confirmed that the patient had underlying health issues .', ""Scotland 's Health Secretary , Nicola Sturgeon , called the death `` tragic '' but emphasised that the risk to the public from the H1N1 virus was still low ."", 'Swine flu is officially a pandemic .', ""But do n't worry ... not yet , anyway Out of 30,000 global cases , only 145 deaths have been reported and development of a vaccine is well under way ."", 'But scientists will not relax : the virus could mutate and grow stronger over the summer - and what happens if it mixes with bird flu ?', 'Thousands of people clashed with police after the election victory of President Mahmoud Ahmadinejad UK-based relatives of Sri Lankan war victims pose with pictures of dead and missing family members 12,000 insurance for old age']"
2009-06-14,"[""But do n't worry ... not yet , anyway This article appeared on p22 of the Main section section of the Observer on 00.01 BST on Sunday 14 June 2009 ."", 'LONDON , June 14 | Sun Jun 14 , 2009 7:05 pm EDT LONDON , June 14 -LRB- Reuters -RRB- - Swiss drugs company Novartis -LRB- NOVN .', 'VX -RRB- will not give free vaccines against H1N1 flu to poor countries , though it will consider discounts , the Financial Times reported on Sunday .', 'Europe suffered its first death on Sunday after a patient with pre-existing health problems died in Scotland .', 'Thirty-five new cases of swine flu in Scotland were confirmed on Sunday .', 'Together with 61 new cases in England and one case in Northern Ireland confirmed on Sunday , a total of 1,261 people have now caught the virus in the UK .', 'Jacqueline Fleming , 38 , from Glasgow , died on Sunday at the Royal Alexandra Hospital in Paisley .', 'Family devastated by death of Scottish swine flu victim The prematurely born son of Jacqui Fleming , the mother who died yesterday from swine flu , has also died tonight The Royal Alexandra Hospital in Paisley , Scotland .', 'Fleming had underlying health problems , and died in intensive care at the Royal Alexandra hospital in Paisley on Sunday , two weeks after giving birth prematurely to her third child .', 'The number of cases soared to 498 by the weekend , followed on Sunday by the first death of someone with swine flu outside the Americas .', 'First death of swine flu patient in UK For the first time in Britain , a patient suffering from swine flu has died .', 'The Scottish government has confirmed that the patient had underlying health issues .', ""Scotland 's Health Secretary , Nicola Sturgeon , called the death `` tragic '' but emphasised that the risk to the public from the H1N1 virus was still low ."", 'Swine flu is officially a pandemic .', ""But do n't worry ... not yet , anyway Out of 30,000 global cases , only 145 deaths have been reported and development of a vaccine is well under way ."", 'But scientists will not relax : the virus could mutate and grow stronger over the summer - and what happens if it mixes with bird flu ?', 'Thousands of people clashed with police after the election victory of President Mahmoud Ahmadinejad UK-based relatives of Sri Lankan war victims pose with pictures of dead and missing family members 12,000 insurance for old age', ""First UK swine flu patient death Prof. John Oxford : `` We are preparing for a more severe outbreak in Autumn ''"", 'The swine flu virus has claimed its first victim in the UK , after a female patient died in a Scottish hospital .', 'The victim is understood to be a woman aged 38 who gave birth prematurely while being treated at the Royal Alexandra Hospital in Paisley .', ""Although it 's not been officially confirmed , it 's understood that the first person with H1N1 swine flu to die in Britain was a 38-year-old mother who had given birth prematurely ."", 'The patient , who has not yet been named , was admitted to hospital with swine flu and gave birth earlier this month to a premature baby .', 'Ms Fleming had health problems before contracting the flu virus The family of the first person in Europe to die after being diagnosed with swine flu has suffered a double tragedy with the death of her baby .', 'HANOI -LRB- Reuters -RRB- - Many sick passengers who flew to Ho Chi Minh City in southern Vietnam took fever reducers to cheat temperature scanners at the airport , leading to the discovery of several infected cases later , state media reported at the weekend .', ""Nguyen Van Chau , head of Ho Chi Minh City 's Health Department , was quoted in state-run Tien Phong -LRB- Vanguard -RRB- daily as saying `` a series of passengers '' took fever reducers three hours before arrival .""]"
2009-06-15,"['According to the WHO , laboratory-confirmed cases of new influenza A -LRB- H1N1 -RRB- as officially reported to WHO as of 17:00 GMT 15 June 2009 are : ... giving a Mortality Rate of 0.45 % .', 'A statement issued by the Scottish Government said : `` With regret , we can confirm that one of the patients who had been in hospital , and had been confirmed as suffering from the H1N1 virus , has died today .', ""`` Tragic though today 's death is , I would like to emphasise that the vast majority of those who have H1N1 are suffering from relatively mild symptoms . ''"", ""Fergus Walsh | 10:25 UK time , Monday , 15 June 2009 I 'm going to talk here about the risks associated with getting H1N1 swine flu during pregnancy ."", 'At 3:04 pm on 15 Jun 2009 , 32weeks wrote : Well , not even all newspapers today mentioned that the woman was pregnant when she contracted the virus , let alone that she gave birth to premature baby before passing away days later .', 'At 07:56 am on 16 Jun 2009 , sensiblegrannie wrote : The double tragedy has moved me to tears this morning .', 'Her son Jack , who was born 11 weeks early , died on Monday in a special care baby unit at the same hospital .', ""`` He suffered from a number of complications and despite his brave fight he passed away earlier this evening at the Special Care Baby Unit at the Royal Alexandra Hospital in Paisley . ''"", ""David Moir\\/Reuters The family of the first British swine flu patient to die said today they were `` absolutely devastated '' as health experts tried to allay public fears about the virulence of the virus ."", 'Jacqui Fleming , 38 , from Carnwadric in south Glasgow , was named today as the first person outside the Americas to have died since the H1N1 virus first emerged in Mexico more than three months ago .', 'NHS Greater Glasgow said tonight that her son , named Jack , also died today .', '`` He suffered from a number of complications and despite his brave fight he passed away earlier this evening at the Special Care Baby Unit at the Royal Alexandra Hospital in Paisley .', ""A statement from NHS Greater Glasgow said : `` Earlier this evening , baby Jack , the son of Jacqueline Fleming and her partner William McCann , tragically passed away . ''"", 'The total UK figure jumped to 1,320 today , with a further 59 cases in England , chiefly in the West Midlands .', 'HANOI | Mon Jun 15 , 2009 11:45 am EDT', 'Yesterday , it was announced that her son Jack had also died .', 'Yesterday , the US State Department said that the US Centers for Disease Control and Prevention -LRB- CDC -RRB- had lifted the recommendation that American citizens avoid all non-essential travel to Mexico .', 'At 08:26 am on 17 Jun 2009 , lincolnlerner wrote : The Uk has been tracking this virus for seven weeks with a total of over 1500 cases , as you said the majority of cases will no be fit and well , do we have an actual figure of cases that are currently suffering from the illness , and this would show the general puplic that like with any other flu it is self limiting at the moment , when you see a total of over 1500 you think that is the current figure of cases currently suffering the flu .', ""On Monday it was confirmed a four-year-old child at the school 's nursery had tested positive ."", 'The boy was admitted to a private hospital on Monday morning and discharged after treatment , said health ministry spokesman Fidel Hadebe .', 'She was seven months pregnant when she was admitted to hospital on 15 June .', ""First UK swine flu patient death Prof. John Oxford : `` We are preparing for a more severe outbreak in Autumn ''"", 'The swine flu virus has claimed its first victim in the UK , after a female patient died in a Scottish hospital .', 'The victim is understood to be a woman aged 38 who gave birth prematurely while being treated at the Royal Alexandra Hospital in Paisley .', ""Although it 's not been officially confirmed , it 's understood that the first person with H1N1 swine flu to die in Britain was a 38-year-old mother who had given birth prematurely ."", 'The patient , who has not yet been named , was admitted to hospital with swine flu and gave birth earlier this month to a premature baby .', 'Ms Fleming had health problems before contracting the flu virus The family of the first person in Europe to die after being diagnosed with swine flu has suffered a double tragedy with the death of her baby .', 'HANOI -LRB- Reuters -RRB- - Many sick passengers who flew to Ho Chi Minh City in southern Vietnam took fever reducers to cheat temperature scanners at the airport , leading to the discovery of several infected cases later , state media reported at the weekend .', 'UK swine flu highest in Europe', 'The UK has the highest number of confirmed swine flu cases in Europe An extra 141 cases of swine flu have been confirmed in England , making the UK home to the highest number of confirmed cases in Europe .', 'The national total now stands at 1,461 patients since April 2009 .', 'India says it is fully equipped to deal with the disease The Indian government is urging people not to travel abroad until swine flu in the country is under control , after seven more people tested positive .', 'The total number of those infected by swine flu throughout India now stands at 30 .', 'CAIRO -LRB-']"
2009-06-16,"['Fergus Walsh | 18:17 UK time , Tuesday , 16 June 2009', 'A further 141 patients were confirmed with H1N1 swine flu in England today -LRB-', 'Health Protection Scotland said there had been 10 new laboratory-confirmed cases today , taking the total to 508 , with 414 possible cases under investigation .', ""This paranoia is fuelled by posters that proclaim the dangers of Swine Flu - today I read with incredulity the bald , unqualified statement , ` This Disease is Fatal to Humans ' What is going on ??"", 'CAIRO | Tue Jun 16 , 2009 10:20 am EDT', ""The cruise liner 's next destination was Barbados on Tuesday , but health officials refused to let the ship dock because 43 crew members exhibited flu-like symptoms , the Barbados Ministry of Health said in a statement ."", 'UK swine flu highest in Europe', 'The UK has the highest number of confirmed swine flu cases in Europe An extra 141 cases of swine flu have been confirmed in England , making the UK home to the highest number of confirmed cases in Europe .', 'The national total now stands at 1,461 patients since April 2009 .', 'But if , like me , you find them useful , then read on .', 'The total number of those infected by swine flu throughout India now stands at 30 .', 'CAIRO -LRB-', 'Second pupil tested for swine flu A second child is being treated with antiviral drugs for swine flu A further 34 pupils and staff at a primary school in Warrington have been given anti-viral drugs after a second child was treated for swine flu .', ""The child in year five at Grappenhall Heys Primary School in Grappenhall ` developed probable swine flu ' , said Warrington Primary Care Trust -LRB- PCT -RRB- ."", '\\* Barbados , Grenada rebuff cruise ship over flu scare \\* Ship in quarantine in Venezuela , 3 H1N1 cases confirmed \\* Cruise industry economic mainstay for Caribbean states -LRB-', '-LRB-', 'For a factbox on the outbreak click -LRB- ID :']"
2009-06-17,"[""I always thought I 'd be pleased to have a third child , but I found out on the same day that the pregnant woman in Scotland died ."", 'At 08:43 am on 17 Jun 2009 , pap1976uk wrote : I meant to say , that the only real way of estimating how many people are currently suffering would be to look at the number of recent cases over , say , the past week .', ""At 08:40 am on 17 Jun 2009 , pap1976uk wrote : '' ... the biggest issue from a public health perspective is the societal impact of large numbers of people having the virus at the same time ."", 'At 3:32 pm on 17 Jun 2009 , Greenfrogflyinghigh wrote : I can completely take the point about societal impact and I agree that it would seem to be the real -LRB- economic -RRB- threat in this situation .', ""At 9:06 pm on 17 Jun 2009 , CuriousAddition wrote : Given that London is one of the UK 's most densely populated areas and sees the most amount of flights , I find it surprising that there has n't been more confirmed cases in the capital ."", ""At 7:38 pm on 19 Jun 2009 , SkylineOnFire wrote : Sensible old grannie , you are refering to the `` mutation '' reported in sao paolo yes ?"", ""Tomorrow , WHO is deploying a mission to Libya to investigate the whole situation , to see how many of the cases are confirmed , or not confirmed . ''"", 'BST Government officials today warned that anyone with flu symptoms should stay away from pigs as evidence mounted that the present swine flu virus in humans could potentially infect the animals .', 'Swine flu diagnosis doubts prompt tests rethink Scottish suspected swine flu cases to be checked by labs before being announced after apparent misdiagnoses by doctors Wednesday 17 June 2009 19.29', 'BST Scores of swine flu cases in Scotland may have been wrongly diagnosed by family doctors , it emerged today , forcing health officials to abandon a new testing regime .', 'This evening , the Scottish government confirmed that further analysis of these results suggested a large majority of these were wrong .', 'They said today that efforts to control swine flu in the city the worst affected in England were failing .', 'The official number of swine flu cases in Scotland increased by 22 to 530 today , and there were 110 new cases in England , taking the UK total to 1,604 .', 'Updates with Barbados saying 43 crew had flu-like symptoms -RRB- CARACAS , June 17 -LRB-', 'Reuters -RRB- - Venezuela quarantined a Spanish cruise ship on Wednesday after three crew members were diagnosed with the H1N1 flu virus and Barbados and Grenada refused to allow its passengers to disembark .', 'nLG76170 -RRB- BEIJING , June 17 -LRB- Reuters -RRB- - China plans to restrict movement in residential areas and shut down entertainment centres to prevent the H1N1 flu strain from spreading , under worst case contingency plans released by the health ministry on Wednesday .', ""With 264 cases as of Wednesday , and new cases cropping up around China , the ministry 's new plan seeks to address possible outbreaks in residential neighborhoods ."", 'The healthcare worker fell ill on Wednesday Ninety-five new swine flu cases have been confirmed by the Health Protection Agency -LRB- HPA -RRB- , taking the total number of cases in the capital to 289 .', 'A hospital spokesman said the female worker fell ill at work on Wednesday .', 'Mr Peres thought the likelihood of H1N1 infecting him was low Israeli President Shimon Peres has been tested for swine flu , after receiving a group of young Jews from abroad who were later found to be infected .', 'The alarm was raised when 20 of them , along with 18 soldiers accompanying the group , tested positive for the virus .', 'Second pupil tested for swine flu A second child is being treated with antiviral drugs for swine flu A further 34 pupils and staff at a primary school in Warrington have been given anti-viral drugs after a second child was treated for swine flu .', ""The child in year five at Grappenhall Heys Primary School in Grappenhall ` developed probable swine flu ' , said Warrington Primary Care Trust -LRB- PCT -RRB- ."", 'Vets and scientists have apparently demonstrated in an experiment at a UK research center that the H1N1 virus responsible for the global pandemic in people readily transfers to the animals .', 'Scottish ministers announced last week that GPs were to be allowed to diagnose the virus at their surgeries , rather than rely on lab tests .', '\\* Barbados , Grenada rebuff cruise ship over flu scare \\* Ship in quarantine in Venezuela , 3 H1N1 cases confirmed \\* Cruise industry economic mainstay for Caribbean states -LRB-', '- Maria Sheahan is a Reuters senior correspondent in Frankfurt .', '- So far , Europe has left it up to the United States , Russia and China to send people into space .', ""But almost 50 years after Russia 's Yuri Gagarin made his first orbit around the earth , it 's about time that Europe finally enter the playing field , some say ."", '-LRB-', 'For a factbox on the outbreak click -LRB- ID :', 'The school has been temporarily closed as a precaution Two new cases of swine flu have been confirmed in Jersey , bringing the total number of confirmed cases of the H1N1 virus in the Channel Island to three .', 'According to the States , Helvetia House School has been closed as a precaution because of one of the cases .', 'The two new cases were unrelated and both patients were receiving treatment and doing well , the States said .', ""Swine flu was last week declared a global pandemic South Africa 's first swine flu case - a 12-year-old boy who flew in from the US - has been confirmed ."", 'London swine flu cases up by 95', 'A healthcare worker from Royal Free hospital in Hampstead , north London , and an employee at Canary Wharf branch of Waitrose were among the new cases .']"
2009-06-18,"['Laboratory tests came back positive on Thursday for the H1N1 virus .', 'The hospital received the results of the tests on Thursday .', ""Sub-Saharan Africa 's first case of the H1N1 virus was reported in South Africa on Thursday ."", ""- The U.S. Congress on Thursday sent President Barack Obama a $ 106 billion bill to pay for the Iraq and Afghanistan wars after political sparring that could foreshadow tougher fights over Obama 's agenda ."", 'Burwell Village College Primary is also due to remain closed until Thursday after three cases there .', 'Rahman Ali -LRB- L -RRB- and Khak Hussain , both deaf and mute villagers , use sign language to communicate with each other at Dadhkai Village in the Doda district , 260 km -LRB- 162 miles -RRB- north of Jammu , June 18 , 2009 .', 'The school has been temporarily closed as a precaution Two new cases of swine flu have been confirmed in Jersey , bringing the total number of confirmed cases of the H1N1 virus in the Channel Island to three .', 'According to the States , Helvetia House School has been closed as a precaution because of one of the cases .', 'The two new cases were unrelated and both patients were receiving treatment and doing well , the States said .', ""Swine flu was last week declared a global pandemic South Africa 's first swine flu case - a 12-year-old boy who flew in from the US - has been confirmed ."", 'London swine flu cases up by 95', 'A healthcare worker from Royal Free hospital in Hampstead , north London , and an employee at Canary Wharf branch of Waitrose were among the new cases .', 'Panic over Uganda swine flu hoax South Africa is the only sub-Saharan country with a confirmed swine flu case A hoax text message warning people that swine flu had broken out in Uganda has caused panic and confusion this week .', 'It purported to come from the health ministry , told people not to eat pork and promised free airtime for those who passed the message to 25 other people .', ""The ministry held a press conference denying the `` baseless rumor '' ."", 'WASHINGTON -LRB-', 'Reuters', '2009 06 19 22:54 JST WASHINGTON -LRB-', 'Reuters', '-RRB-', 'WASHINGTON -LRB- Reuters -RRB- - Drug makers are gearing up to make vaccines against the new H1N1 virus , starting test batches and pledging free doses for poor countries .', 'Governments are pledging billions for the vaccine -- the United States has set aside $ 1 billion , the Netherlands ordered 34 million doses and Australia has ordered 10 million doses as the World Health Organization declared a pandemic .']"
2009-06-19,['WASHINGTON -LRB-']
2009-06-20,['The ministry released its statement the next day and stressed that well-prepared pork was safe to eat .']
2009-06-22,"['There were 204 new cases confirmed by lab tests today ; the total number in England has doubled in just five days , with the West Midlands accounting for half of all infections .', 'The school will close from the end of Monday .', 'A sharp increase in the global number of cases and deaths can been seen in the latest figures from the World Health Organisation .', 'HPA -RRB- said that the new cases meant that there were 20 confirmed cases among students at colleges in Cambridge .']"
2009-06-23,"['The WTO will be putting the finishing touches to its regular trade measures report ahead of the June 23 - 24 ministerial meeting of the Organisation for Economic Cooperation and Development -LRB- OECD -RRB- in Paris , the sources said .', 'At 7:05 pm on 23 Jun 2009 , SkylineOnFire wrote : I have not placed anywhere in my posts that people shouldnt take responsibility for their own well being .', 'At 2:36 pm on 24 Jun 2009 , Sutara wrote : 10 .', 'At 4:28 pm on 26 Jun 2009 , Mrsworrier wrote : Skyline , Hi .', 'BERLIN | Tue Jun 23 , 2009 5:48 pm EDT BERLIN -LRB-', ""Reuters -RRB- - Germany 's federal agency for infectious diseases said on Tuesday there were signs the H1N1 swine flu virus had started to mutate and warned it could spread in the coming months in a more aggressive form ."", 'advised The Argentine health ministry reported the rise in the death toll on Tuesday .', 'Health and Human Services Secretary Kathleen Sebelius said on Tuesday her department had awarded a $ 35 million contract to privately held Protein Sciences Corp Inc of Meriden , Connecticut , to use its new gene-based techniques to develop a vaccine and test it in clinical trials .', 'Charlotte John said students at Cambridge University were being given a lot of advice about swine flu Seventeen new cases of swine flu at Cambridge University have been confirmed by health officials .', 'The Health Protection Agency -LRB-', 'HPA -RRB- said that the new cases meant that there were 20 confirmed cases among students at colleges in Cambridge .', 'Experts were concerned about how the flu was developing in Australia and South America , said Joerg Hacker , head of the Robert Koch Institute for infectious diseases .', 'The new flat-rate State Pension - how will you be affected ?', 'Paul Lewis takes your calls .', 'Claudia Hammond and guests discuss ways of dealing with self harm .', ""Argentine swine flu deaths hit 17 Mexico 's deputy health minister on how his country dealt with swine flu Argentine health officials say seven more people have died from swine flu , bringing the number of deaths to 17 ."", 'All the fatalities have been in the capital and the province of Buenos Aires , the health ministry said .', 'It is currently winter in Argentina , where 1,294 cases have been reported , and Chile , which has seen some 5,000 cases and seven deaths .', '2009 06 24 07:14 JST CHICAGO -LRB-', 'Reuters', '-RRB-', ""JAKARTA -LRB- Reuters -RRB- - Slum-dweller Krustin bin Juri lost everything when floodwaters swept through his home and shop on the banks of Jakarta 's filthy Ciliwung river two years ago ."", 'But when the next flood hits , and it will because Jakarta sees frequent floods in the rainy season , bin Juri may have a modicum of protection thanks to a low-cost insurance policy that he purchased this month .', 'WASHINGTON -LRB-']"
2009-06-24,"[""`` The virus was detected in three crew members and the boat must now stay in quarantine until June 24 , '' state health official Jorge Alchaer said in comments printed by the government news service ."", ""At 8:42 pm on 23 Jun 2009 , MidnightStoker : Nil Desperandum ! wrote : `` Contingency plans need to be put in place across the board ''"", 'JAKARTA | Wed Jun 24 , 2009 8:20 pm EDT', 'Today , a $ 1,000 life insurance policy sells for just $ 1 a year in Uganda , McCord said , making it affordable to the poor .', 'WASHINGTON | Wed Jun 24 , 2009 6:44 pm EDT', 'Reuters -RRB- - President Barack Obama on Wednesday signed into law a $ 106 billion measure to fulfill his plans to wind down the war in Iraq and ramp up operations in Afghanistan where fighting against militants is intensifying .', 'The new flat-rate State Pension - how will you be affected ?', 'All the fatalities have been in the capital and the province of Buenos Aires , the health ministry said .', '2009 06 24 07:14 JST CHICAGO -LRB-', 'Reuters', '-RRB-', ""JAKARTA -LRB- Reuters -RRB- - Slum-dweller Krustin bin Juri lost everything when floodwaters swept through his home and shop on the banks of Jakarta 's filthy Ciliwung river two years ago ."", 'But when the next flood hits , and it will because Jakarta sees frequent floods in the rainy season , bin Juri may have a modicum of protection thanks to a low-cost insurance policy that he purchased this month .', 'WASHINGTON -LRB-']"
2009-06-25,"['At 06:40 am on 07 Jul 2009 , sharonhy wrote : As a Chinese , my friend always asks me what i feel about 1989 , and i feel difficult to explain to them how I feel .', '-LRB-']"
