time,Sentences
2005-05-27,"[""Today most Muslim countries seem incapable of developing good governments , they are always fighting each other , assassinating each other and doing all the wrong things . ''"", ""At Friday prayers in Hassanein mosque in the west Baghdad district of Amiriya the imam , Adnan Abdul Wahab al-Ani , said : `` Saddam oppressed all Iraqi peoples without distinction , but now there is just one group being oppressed - the Sunnis . ''"", ""He also said he was disappointed that Tony Blair , who he called a `` proven liar '' , had won re-election after joining the US invasion of Iraq ."", ""Reflecting the rage felt across the Muslim world over abuse scandals in Afghanistan and Guantnamo Bay , and continuing violence in Palestine and Iraq , Mr Mahathir said President George Bush and other US politicians were `` ignorant '' people who believed might made right - a return to colonial-era `` old thinking '' .""]"
2005-05-28,"[""The next day he was asked to sign a form , promising to renounce Ba'athism and not mix with Ba'athists after his release ."", ""At a funeral on Saturday for four of the victims in the mostly Shia city of Diwaniyah , about 100 miles south of Baghdad , mourners chanted `` revenge , revenge '' ."", ""Nicholas Lezard on Eliot Weinberger 's"", 'What I Heard About Iraq , a simple but effective anti-war commentary', 'What I Heard About Iraq , by Eliot Weinberger -LRB- Verso , # 7.99 -RRB-']"
2005-05-29,"[""Sheikh Hazem al-Araji , the head of Mr Sadr 's office in the Baghdad Shia district of Khadimiya , where the meeting took place , told the Guardian yesterday the two sides had agreed about the need `` to serve Iraq and to preserve its unity '' ."", 'Yesterday , beneath a whirring fan his father , brothers , cousins and two young sons gathered there to hear the reports from London that up to 11 British soldiers could be prosecuted under international war crimes legislation for his death .', 'At least four QLR soldiers face charges of murder and abuse and yesterday it was reported that they and another seven soldiers and officers could face wider war crimes charges under legislation enacted in 2001 after the establishment of the International Criminal Court .', ""BST Iraq 's religious leaders are intensifying efforts to heal the rifts between the country 's Sunnis and Shias amid a spate of sectarian killings that has raised fears of civil war ."", 'A weekend meeting between senior figures from the Sunni Association of Muslim Clerics and the Shia Badr Brigades - the militia of the Supreme Council of Islamic Revolution in Iraq , the biggest Shia party - sought to ease tensions caused by the killing of at least 14 Sunni clerics in the past month .']"
2005-05-30,"['British soldiers face war crimes charges Father tells of grief that followed death of Iraqi while in custody Monday 30 May 2005', 'I remind Solnit that during her talk the previous evening she had been taken to task for this .', 'Has Californian Rebecca Solnit spent too much time in the sun , or does she really offer a new way of looking at radical politics ?', 'She talks to Stuart Jeffries Rebecca Solnit is content with her life , thank you very much .']"
2005-05-31,"[""The book starts with an unexpectedly jaunty epigraph from that seeming arch leftwing male miserabilist , Noam Chomsky : `` The world is pretty awful today , but it is far better than yesterday , not only with regard to unwillingness to tolerate aggression , but also in many other ways , which we now tend to take for granted . ''"", 'Her new book about the quiet triumphs of the protest movement is designed to cheer up the left .']"
2005-06-01,"['Today , the two were careful to point out that there much more to the Watergate scandal than the revelations of Deep Throat .']"
2005-06-02,"['On Thursday a Shia cleric , Ali Abdul-Hussein , became the latest victim of sporadic assassinations which are blamed on rival militias and crooked police officers .', ""BST Faced with daily reports of car bombs and kidnappings , it 's difficult to feel optimistic about Iraq ."", 'But last week in the south of the country I heard a very different story .']"
2005-06-03,"['Friday 3 June 2005 00.06', ""BST Faced with daily reports of car bombs and kidnappings , it 's difficult to feel optimistic about Iraq ."", 'But last week in the south of the country I heard a very different story .', 'Photograph : Samir Mizban\\/AP', 'It was once called the Venice of the East and with imagination you can still see why : boats skim across lagoons , golden domes glint in sunshine , coffee shops bustle in the old quarter .']"
2005-06-04,"['Saturday 4 June 2005 10.32 BST Two Iraqi women walk through the old part of Basra , southern Iraq .', ""Saddam Hussein 's morale has collapsed as he has realized the gravity of the charges against him , the head of Iraq 's special tribunal said yesterday ."", 'A second British soldier could face charges over the death of an Iraqi civilian as senior army commanders brace themselves for damaging new revelations about army behavior in Iraq .', ""A decision on whether to press charges , which could include murder , against Singleton could coincide with an announcement to Parliament by the government 's most senior lawyer , Lord Goldsmith , that as many as 11 soldiers will be charged in connection with the death of another Iraqi civilian .""]"
2005-06-08,"['Wednesday 8 June 2005 00.39', 'BST', 'There are many examples of Mexican politicians switching allegiances with each new season , but few have done so with as much energy and aplomb as Adolfo Aguilar Zinser , who has died in a car crash , aged 55 .', ""Stuff Happens ... in LA David Hare 's play about Blair , Bush and the Iraq invasion received its US premiere this week ."", 'How did it go down ?']"
2005-06-09,"['By Rob Kendt Thursday 9 June 2005 11.08 BST Big questions ... Nicholas Farrell as Blair and Alex Jennings as Bush in Stuff Happens .', ""The prime minister , Ibrahim al-Jaafari , said yesterday he hoped to draw `` all sectors '' of Iraqi society into the political process and hinted that this included homegrown insurgents ."", ""Stuff Happens ... in LA David Hare 's play about Blair , Bush and the Iraq invasion received its US premiere this week ."", 'How did it go down ?', ""A US embassy official in Baghdad said efforts were under way to `` engage '' elements of the resistance in an apparent softening of the Bush administration 's opposition to negotiations ."", ""`` In order to achieve stability and -LRB- an -RRB- end to the insurgency and stop Iraqis from being killed in large numbers , the insurgency has to be addressed , '' the official told reporters .""]"
2005-06-10,"['A formal military hearing on Friday will consider evidence against Lance Corporal Barry Singleton , 23 , following an investigation into claims that he fired his gun 12 times at a driver who tried to speed through a checkpoint .', 'Friday 10 June 2005 00.05 BST American diplomats and army commanders have held indirect talks with insurgents in Iraq , the first officially sanctioned contact between the two sides in two years of violence .', 'According to Reuters , Penn visited Friday prayers , scribbling away in his notebook .', ""A US embassy official in Baghdad said efforts were under way to `` engage '' elements of the resistance in an apparent softening of the Bush administration 's opposition to negotiations ."", ""`` In order to achieve stability and -LRB- an -RRB- end to the insurgency and stop Iraqis from being killed in large numbers , the insurgency has to be addressed , '' the official told reporters .""]"
2005-06-12,"[""letters@observer.co.uk If you need help using the site : userhelp@guardian.co.uk Call the main Guardian and Observer switchboard : 00.50 BST on Sunday 12 June 2005 Find books to review , discuss , buy Search all -LRB- title , author or ISBN -RRB- Latest news and views from the Guardian 's books team paullaity : Read this : clever and funny and rightly cutting ."", ""Spielberg 's The War of the Worlds is the latest version of HG Wells 's 1898 novel ."", 'The -LRB- relatively -RRB- moderate conservative cleric Akbar Hashemi Rafsanjani , an ally of the unelected supreme leader , Ayatollah Ali Khamenei , is widely tipped to prevail in the election .']"
2005-06-13,"['But Iranian bloggers are today writing that this may not be the certainty everyone had thought and that there is a late surge from the main reform candidate , former education minister Mostafa Moin , 54 .', ""Iranians are voting in their election today ; we 'll have an audio report from Robert Tait in Tehran and a round-up of the best pictures ."", 'The -LRB- relatively -RRB- moderate conservative cleric Akbar Hashemi Rafsanjani , an ally of the unelected supreme leader , Ayatollah Ali Khamenei , is widely tipped to prevail in the election .', 'Hossein Derakhshan , a Toronto-based Iranian who is visiting Tehran , writes on his Editor :']"
2005-06-17,"['According to a poll published by the New York Times and CBS News on June 17 , 51 % now think the US should not have invaded Iraq or become involved in the war .']"
2005-06-20,"['letters@guardian.co.uk If you need help using the site : userhelp@guardian.co.uk Call the main Guardian and Observer switchboard : This article appeared on p4 of the G2 section of the Guardian on 16.53 BST on Monday 20 June 2005 .', ""BST DHL 's intrepid couriers promise speedy delivery of packages to almost anywhere in the world - including addresses in the war-torn cities of Iraq and Afghanistan .""]"
2005-06-22,"['But a CIA source yesterday confirmed that its broad conclusions , disclosed by the New York Times yesterday , were accurate .', 'The war in Iraq is creating a new breed of Islamic jihadists who could go on to destabilise other countries , according to a CIA report .']"
2005-06-23,['Parents of 17 British soldiers killed in Iraq called today in a letter to The Guardian for an independent inquiry into the decision to go to war in Iraq .']
2005-06-24,"['Two years on , the echoes of Vietnam are getting louder As the Iraq insurgency grows , so do the similarities with Indochina Friday 24 June 2005 00.02', ""BST A year after the Iraq insurgency began in 2003 , sceptics asked : `` Is this the new Vietnam ? ''"", 'The first is its position of international domination , outside the sphere of influence of communist regimes during the cold war , globally since the collapse of the USSR .']"
2005-06-25,"[""Current US megalomania is rooted in the Puritan colonists ' certainties Saturday 25 June 2005 00.37 BST Three continuities link the global US of the cold war era with the attempt to assert world supremacy since 2001 ."", 'The influence of the American economy today rests largely on the heritage of the cold war : the role of the US dollar as the world currency , the international linkages of US firms established during that era -LRB- notably in defence-related industries -RRB- , the restructuring of international economic transactions and business practices along American lines , often under the auspices of American firms .', 'The first is its position of international domination , outside the sphere of influence of communist regimes during the cold war , globally since the collapse of the USSR .', 'This hegemony no longer rests on the sheer size of the US economy .']"
2005-06-26,"['BST The US defense secretary , Donald Rumsfeld , yesterday warned that the insurgency in Iraq could go on for at least a decade and confirmed that the army had been in contact with some of its leaders in an attempt to quell the violence .', ""Asked about a report of two such meetings in yesterday 's Sunday Times , he told Fox News : `` Well , the first thing I would say about the meetings is they go on all the time . ''"", 'Al-Qaida in Iraq and another Sunni extremist group , the Ansar al-Sunnah army , both issued statements on militant Islamic websites yesterday denying having held talks with US or Iraqi government officials .', ""Look it up in the dictionary , '' Mr Rumsfeld said yesterday ."", ""Any remaining hopes within the CIA were quashed when , on June 26 , the Agency 's Amman station allegedly received a transmission from one of their secure satellite phones ."", 'He spoke after insurgents launched coordinated suicide bomb attacks which killed at least 33 people and wounded dozens more in the northern city of Mosul .']"
2005-06-27,"['Monday 27 June 2005 01.32', 'He spoke after insurgents launched coordinated suicide bomb attacks which killed at least 33 people and wounded dozens more in the northern city of Mosul .']"
2005-06-28,"[""That public relations campaign will reach its peak tomorrow night with a prime-time address to the nation by President George Bush , who will call for popular resolve in support of the nation 's 135,000 troops still in Iraq ."", ""Tim Sloan\\/AFP\\/Getty George Bush last night rallied Americans to the cause of the Iraq war , urging them not to forget the lessons of September 11 '' and arguing the fight was vital to future US security ."", 'BST George Bush delivers a televised address to the nation at Fort Bragg , North Carolina .', ""George Bush 's Iraq speech""]"
2005-06-29,"[""Full text of President George Bush 's speech at Fort Bragg , North Carolina , as provided by the White House Wednesday 29 June 2005 03.07"", 'The challenge facing Iraqis today is to put this past behind them and come together to build a new Iraq that includes all its people .', 'And we fight today because terrorists want to attack our country and kill our citizens , and Iraq is where they are making their stand .', ""Those who serve today are taking their rightful place among the greatest generations that have worn our nation 's uniform ."", 'The twitchy mood in Washington was underscored yesterday when the White House was briefly evacuated - and Mr Bush moved to a safe location - in the latest aviation alert to hit the capital .', 'BST George Bush delivers a televised address to the nation at Fort Bragg , North Carolina .', 'Full text :', ""George Bush 's Iraq speech""]"
2005-06-30,"[""Doubts cast on success of speech in halting slide against conflict Thursday 30 June 2005 03.14 BST Leading Democrats yesterday reacted angrily to President George Bush 's address to the nation , accusing him of `` exploiting the sacred ground '' of September 11 by attempting to link the Iraq war with the terrorist attacks ."", ""The second was democracy , and now , tonight , it 's to combat the hotbed of terrorism , '' he told CNN .""]"
2005-07-03,"[""Foreign affairs editor Peter Beaumont in Baghdad uncovers a grim trail of abuse carried out by forces loyal to the new Iraqi government Sunday 3 July 2005 02.22 BST The video camera pans across Hassan an-Ni ` ami 's body as it is washed in the mosque for burial .""]"
2005-07-04,"[""Monday 4 July 2005 15.20 BST Following is an edited transcript of US President George Bush 's interview on Tonight with Trevor McDonald to be broadcast on ITV1 at 8pm today ."", 'Well , today , no WMD , the war has cost 1,700 American lives , many more Iraqi civilians killed , hundreds of billions of dollars in cost to your country .', ""`` A local bottling company will employ local people to do this , '' a Coca-Cola spokesman said yesterday ."", 'SIR TREVOR MCDONALD FOR TONIGHT :', 'Mr President , the G8 summit will be chaired by Tony Blair .', 'BST Coca-Cola has returned to Iraq after an absence of nearly four decades , triggering a cola war in a lucrative but potentially hostile market .', 'Coke ended its 37-year exile last week by setting up a joint-venture bottling company to compete with Pepsi for 26 million consumers .']"
2005-07-05,"['Tuesday 5 July 2005 00.34', 'BST Coca-Cola has returned to Iraq after an absence of nearly four decades , triggering a cola war in a lucrative but potentially hostile market .', 'Coke ended its 37-year exile last week by setting up a joint-venture bottling company to compete with Pepsi for 26 million consumers .']"
2005-07-06,"['Just as the internet was said to have arrived as a major news source during the events of 9\\/11 , blogging may come to be seen as the new news essential as of last week - from Wednesday , when email inboxes and irreverent blogs burst with pictures mocking the French Olympic bid , to 24 hours later when the internet mood had utterly changed .']"
2005-07-07,"['The bombers who targeted London yesterday are anonymous .', 'Technorati , a website that tracks around 12.2 million blogs , reported a 30 % increase in blogging activity on Thursday , when nine of the top 10 searches were about the bombings .', 'BBC News accounted for 28.6 % of all news page impressions in Britain on Thursday .', 'All three news channels were simulcast on terrestrial networks for much of the day : ITV1 was first to switch , taking a rolling service from the ITV News Channel at 10.12 am , which continued uninterrupted until 7pm .', ""`` This is Anthony , Anthony Fatayi - Williams , 26 years old , he 's missing and we fear that he was in the bus explosion ... on Thursday ."", 'BST Eleven days ago I watched in horror and disbelief as , one by one', ""Secret document said UK seen as ` crusader state'Read the document here The Foreign Office 's top official warned Downing Street that the Iraq war was fuelling Muslim extremism in Britain a year before the 7 July bombings , The Observer can reveal ."", 'Al Muhajiroon , formed by Omar Bakri Mohammed , the radical preacher who fled Britain after the 7 July bombings , was a recruiting organization for young Islamic extremists in Britain .', ""On its website , MI5 remarks that Iraq is a `` dominant issue '' among extremists in Britain , contradicting ministers who have suggested that the London bombings of July 7 and July 21 had nothing to do with the Iraq invasion ."", '15.00 BST', 'During the last phase of the Troubles , the IRA targeted mainland Britain : it came close to blowing up Margaret Thatcher and her cabinet in Brighton .', 'Some years later a missile was fired at No 10 .']"
2005-07-08,"['Friday 8 July 2005 15.01 BST', '15.00 BST']"
2005-07-09,['So the prime minister got it partly right on Saturday when he said : `` I think this type of terrorism has very deep roots .']
2005-07-10,"[""One senior BBC broadcaster sums up the effect of mobile phone videos being used on the corporation 's news : `` I sat down and watched the Ten O'Clock News last night and thought ` this is a media turning point ' ."", ""` We had 50 images within an hour ' Britain watched the story of the London bombings through mobile phone pictures and video clips , while America saw another 9\\/11 ."", ""Between public displays of grief and solemnity she managed to round up the senior staff of the National Security Council and ask them to think seriously about `` how do you capitalize on these opportunities '' to fundamentally change American doctrine and the shape of the world .""]"
2005-07-11,"[""For today 's news-savvy audiences , it was important that Sky got the news out quickly on a big developing story , he says , provided that they were told where the information came from : `` We scrupulously try to tell people our source -"", ""The theme of continued threat at home was taken up by USA Today , America 's only national newspaper ."", ""As USA Today noted , paraphrasing the French response to 9\\/11 , today `` We are all Britons '' ."", 'This article appeared on p2 of the Technology Guardian section of the Guardian on 10.58 BST on Monday 11 July 2005', 'Of course those who backed the Iraq war refute any link with the London bombs - they are in the deepest denial Monday 11 July 2005 00.03', ""` We had 50 images within an hour ' Britain watched the story of the London bombings through mobile phone pictures and video clips , while America saw another 9\\/11 ."", 'It was a new kind of story .', ""Between public displays of grief and solemnity she managed to round up the senior staff of the National Security Council and ask them to think seriously about `` how do you capitalize on these opportunities '' to fundamentally change American doctrine and the shape of the world .""]"
2005-07-12,"[""To say that terrorists would have targeted us even if we had n't gone into Iraq is a bit like a smoker justifying their habit by saying , `` I could get run over crossing the street tomorrow . ''"", 'Her words are a mixture of stirring rhetoric , heartfelt appeal and a stateswoman-like vision , and so speak on many levels to the nation and the world .']"
2005-07-13,"['Look around us today .', 'For many of those struggling to understand the conflicts that are rocking the world , one path has been to the Strand where the department has offices that look like a bunker below street level , under the command of Sir Lawrence Freedman , official historian of the Falklands campaign .']"
2005-07-14,"['Yesterday the senate Democratic leader , Harry Reid , pressed for legislation to strip Mr Rove of his clearance for classified information , which he said Mr Bush should already have done .', ""Mr Rove 's attorney , Robert Luskin , said yesterday that his client had testified truthfully to the grand jury and expected to be exonerated ."", ""In an a CNN interview yesterday , before the latest revelation , Mr Wilson kept up his criticism of the White House , saying Mr Rove 's conduct was an `` outrageous abuse of power ... certainly worthy of frog-marching out of the White House '' ."", 'The foreign ministers of Germany , Japan , India and Brazil , fighting for a permanent seat each on a new-look council , are to fly to New York at the weekend to try to rescue the plan .', 'Karl Rove with George Bush .']"
2005-07-15,['Karl Rove with George Bush .']
2005-07-16,"[""On Saturday , Tony Blair said the fanatics who struck in London and launched other attacks around the world were driven by an `` evil ideology '' rather than opposition to any policy , and that it would be a `` misunderstanding of a catastrophic order '' to think that if we changed our behavior they would change theirs .""]"
2005-07-17,"[""According to the body , which includes leading academics and former civil servants among its members , the key problem in the UK for preventing terrorism is that the country is `` riding as a pillion passenger with the United States in the war against terror '' .""]"
2005-07-18,"[""Thinktank says war boosts al-Qaida Britain 's involvement in the wars in Iraq and Afghanistan contributed to the terrorist attacks in London , a respected independent thinktank on foreign affairs , the Chatham House organization , says today ."", 'Amid the growing debate over proposed terror laws in Britain , the Tories will today offer Charles Clarke , the home secretary , the chance to speed up new laws , provided that the government delays until next year proposals to revise the control orders system for detaining suspect terrorists .', ""Yesterday a government spokesman said the prime minister had told the cabinet that people who used Iraq to justify the London bombings had `` a perverse view of Islam '' ."", ""Mr Straw said in Brussels yesterday : `` I 'm astonished Chatham House is now saying that we should not have stood shoulder to shoulder with our long-standing allies . ''"", ""According to the body , which includes leading academics and former civil servants among its members , the key problem in the UK for preventing terrorism is that the country is `` riding as a pillion passenger with the United States in the war against terror '' ."", ""It says Britain 's ability to carry out counter-terrorism measures has also been hampered because the US is always in the driving seat in deciding policy ."", 'The loving boy and murderous terrorist The cousin of Shehzad Tanweer describes her pain and disbelief on learning that he was the Aldgate bomber .', 'The poll makes it clear that voters believe further attacks in Britain by suicide bombers are also inevitable , with 75 % of those responding saying there will be more attacks .', 'During the past 200 years sensible people in the west have contested our religions until they lack significant content and force .']"
2005-07-19,"[""BST Two-thirds of Britons believe there is a link between Tony Blair 's decision to invade Iraq and the London bombings despite government claims to the contrary , according to a Guardian\\/ICM poll published today ."", 'Criticism - of religious intolerance and western violence - is essential Tuesday 19 July 2005 00.53', 'The mayor of London , Ken Livingstone , yesterday suggested the four suicide bombers were prompted - at least in part - by long-standing grievances .', 'Egypt said yesterday that Magdi el-Nashar , a detained chemist wanted by Britain for questioning over the London bombings , had no links to the attacks nor to al-Qaida .', 'BST Three British soldiers are - for the first time - to stand trial for war crimes against Iraqi detainees under the jurisdiction of the international criminal court -LRB- ICC -RRB- , the attorney general , Lord Goldsmith , said last night .', 'British defense officials last night said inhuman treatment would have been unlawful under existing statutes already enshrined in British law .', 'The decision , announced by the attorney general late last night , to prosecute British soldiers for war crimes under the International Criminal Court Act , is a crushing blow for an army known and respected worldwide for its peacekeeping prowess and discipline .', 'The poll makes it clear that voters believe further attacks in Britain by suicide bombers are also inevitable , with 75 % of those responding saying there will be more attacks .', ""BST We no longer know what it is to be religious , and have n't for a while ."", ""In an unprecedented move that top military commanders have feared since the ICC Act 's introduction in 2001 , British soldiers face prosecution for the war crime of inhuman treatment of detainees , although the men will face court martial in this country rather than being tried in The Hague ."", 'BST']"
2005-07-20,"['Wednesday 20 July 2005 00.24 BST Fresh evidence emerged yesterday that the government was privately warned by the intelligence agencies that the conflict in Iraq could provoke terrorist acts in Britain and compound anger among young British Muslims .', ""Last night the soldier with the Scottish Regiment said : `` We do n't really get taught officially what 's in the Geneva convention ."", ""In an unprecedented move that top military commanders have feared since the ICC Act 's introduction in 2001 , British soldiers face prosecution for the war crime of inhuman treatment of detainees , although the men will face court martial in this country rather than being tried in The Hague ."", 'BST', 'BST', ""A number of non-commissioned officers who spoke to the Guardian on condition of anonymity - they are forbidden from talking to the press by Queen 's Regulations - said they had been disgusted to learn that more fellow soldiers face prison as a result of their actions in Iraq ."", ""One soldier , who served with the Irish Guards in Iraq during the conflict in 2003 and knows the three soldiers charged on Tuesday with war crimes , said : `` It 's going to put all the other lads in a horrible position .""]"
2005-07-21,"['Soldiers may refuse to serve over legal threat Officers say troops will be scared to act and morale will suffer Thursday 21 July 2005 23.58 BST British soldiers will refuse to serve in Iraq if they face the threat of being prosecuted for war crimes , serving and former service personnel warned last night .', 'BST', ""A number of non-commissioned officers who spoke to the Guardian on condition of anonymity - they are forbidden from talking to the press by Queen 's Regulations - said they had been disgusted to learn that more fellow soldiers face prison as a result of their actions in Iraq ."", ""One soldier , who served with the Irish Guards in Iraq during the conflict in 2003 and knows the three soldiers charged on Tuesday with war crimes , said : `` It 's going to put all the other lads in a horrible position .""]"
2005-07-22,"['Speaking at a press conference after a meeting with the Metropolitan police , Vivien Figueiredo , 22 , said that the first reports of how her 27-year-old cousin had come to be killed in mistake for a suicide bomber on Friday at Stockwell tube station were wrong .', 'Mr de Menezes was shot seven times in the head and once in the shoulder at 10am last Friday after being followed from Tulse Hill .', ""The same day the Met commissioner , Sir Ian Blair , said the shooting was `` directly linked '' to the unprecedented anti-terror operation on London 's streets .""]"
2005-07-23,"['The following day Sir Ian apologised when detectives established that the Brazilian electrician , on his way to a job in north-west London , was not connected to attempts to blow up three underground trains and a bus in the capital .']"
2005-07-26,"['Hanoi Jane takes on Iraq war with US bus tour Hollywood star accused of using stance to boost book sales , but applauded by some veterans groups Tuesday 26 July 2005 10.10 BST Jane Fonda visits an anti-aircraft position in North Vietnam in July 1972 .']"
2005-07-27,"[""It has also emerged that Britain 's Somali community ` shopped ' the first alleged bomber , Hassan Omar , who was found in Birmingham last Wednesday ."", 'If ever the women of Iraq needed support from the international community , the UN , and , in particular , the UK government , it is now .']"
2005-07-28,"[""letters@guardian.co.uk If you need help using the site : userhelp@guardian.co.uk Call the main Guardian and Observer switchboard : Women 's rights in Iraq 's draft constitution This article appeared on p16 of the G2 section of the Guardian on 11.43 BST on Thursday 28 July 2005 ."", ""As the clock turns back Iraq 's draft constitution is about to go before the national assembly for approval ."", 'If ever the women of Iraq needed support from the international community , the UN , and , in particular , the UK government , it is now .']"
2005-07-29,"['Friday 29 July 2005 15.34 BST The television debut of a new Iraq war drama from the creator of Hill Street Blues , NYPD Blue and LA Law has proved highly controversial in the US .', 'In a remarkable insight into the motives behind the alleged would-be bombers , Hussain Osman , arrested in Rome on Friday , has revealed how the suspects watched hours of TV footage showing grief-stricken Iraqi widows and children alongside images of civilians killed in the conflict .', 'The ratings figures beat the 2003 premiere of cosmetic surgery drama Nip\\/Tuck and made it the most watched show on cable TV , according to Nielsen Media Research .']"
2005-07-30,"[""The Interior Minister , Giuseppe Pisanu , told his parliament yesterday that Osman had tried to evade capture with the help of contacts among Italy 's Ethiopian and Eritrean immigrant communities , after fleeing London on the Eurostar train ."", ""He is alleged to have told prosecutors that after watching the footage : ` There was a feeling of hatred and a conviction that it was necessary to give a signal - to do something . '""]"
2005-08-01,['He was said to have been a member of a six-strong US sniper team ambushed and killed on August 1 .']
2005-08-04,"[""Photograph : al-Jazeera\\/Reuters Osama bin Laden 's deputy blamed Tony Blair 's foreign policy for the London bomb attacks in a video broadcast today and warned of `` more destruction '' to come ."", ""In a message broadcast this afternoon on the Qatar-based al-Jazeera television station , Zawahiri said : `` Blair 's policies will bring more destruction to Britons after the London explosions , God willing . ''"", ""Today Zawahiri said that al-Qaida 's message was clear : `` You will not be safe until you withdraw from our land , stop stealing our oil and wealth and stop supporting the corrupt rulers . ''"", ""Yesterday 's New York Times reported that the techniques used by Hezbollah in Lebanon were increasingly being seen in roadside bombs in Iraq ."", ""BST Ayman al-Zawahri , al-Qaida 's second-in-command , speaks in a video aired by al-Jazeera in which he warned Britons that Tony Blair 's policies will bring more destruction to London ."", 'BST They have never seen Juba .']"
2005-08-05,"[""Commanders weigh their options as ` Juba ' notches up more kills Friday 5 August 2005 00.01"", 'BST They have never seen Juba .']"
2005-08-06,"['Saturday 6 August 2005 20.18 BST The former foreign secretary Robin Cook has died after collapsing on a mountain in Scotland , Scottish police have announced .', 'Mr Cook arrived at hospital at 4pm - some 90 minutes after his collapse and was declared dead five minutes later , said a spokesman for NHS Highland .', ""Westminster mourns sudden death of leading Labor firebrand and orator Wife at 59-year-old MP 's side after failed resuscitation on Scottish hillside Robin Cook , the former Foreign Secretary , died in hospital last night after collapsing while walking in the Scottish hills he loved ."", 'There were unconfirmed reports last night that he suffered a heart attack and then fell , breaking his neck .', 'Last night , friends of Cook said his demise had left a huge gap in British politics .', 'Mr Cook had apparently collapsed with a suspected heart attack on the mountainside while out walking during his summer holidays .', 'He was also reported to have seriously injured himself in a fall after his collapse .', 'It electrified Parliament and will be remembered as one of the most important addresses in modern Westminster history .', ""The liberals who say I have deserted the left should ask themselves where they stand on Islamism Looking back on how his generation covered up the crimes of communism in the 1930s , WH Auden explained that he and his friends were n't true communists but fellow travellers .""]"
2005-08-07,"['Yet tonight the international partnerships most important to us are weakened : the European Union is divided ; the Security Council is in stalemate .', ""Today 's middle-class left is made up of the same types as 70 years ago ."", 'It electrified Parliament and will be remembered as one of the most important addresses in modern Westminster history .', 'This is the first time for 20 years that I have addressed the House from the back benches .']"
2005-08-08,"['I intend to join those tomorrow night who will vote against military action now .', 'Monday 8 August 2005 00.05', 'BST', ""` Coruscating debater ' : Robin Cook ."", 'Photograph : Martin Argles Robin Cook , who has died suddenly at the age of 59 , was one of the cleverest and most creative figures in modern British politics .', 'He devoted his entire career to the advancement of the Labor party and the pursuit of radical change within society .']"
2005-08-11,"['BST Shia leaders in Iraq demanded an autonomous region for the Shia-dominated south yesterday , raising the prospect of an oil-rich fiefdom dominated by conservative Muslim clerics .', ""Iraq 's al-Qaida group vowed yesterday to kill anyone involved in drafting the constitution ."", 'The head of the Supreme Council for the Islamic Revolution in Iraq -LRB- SCITI -RRB- , one of the main ruling parties , called for the creation of a federal southern state in a new national constitution due to be completed this weekend .', 'It is not only Iraq that is occupied .', 'BST']"
2005-08-12,"['Friday 12 August 2005 01.21', 'America is too My country is in the grip of a president surrounded by thugs in suits Friday 12 August 2005 01.21', 'The head of the Supreme Council for the Islamic Revolution in Iraq -LRB- SCITI -RRB- , one of the main ruling parties , called for the creation of a federal southern state in a new national constitution due to be completed this weekend .', 'It is not only Iraq that is occupied .', 'BST', 'Middle East protest coverage on Twitter Follow events live with our correspondents and a network of selected Twitter users']"
2005-08-13,"[""Negotiators from Iraq 's main religious and ethnic groups have a deadline to agree a draft constitution by tomorrow , giving parliament until Monday to approve the text and submit it to voters for a referendum on October 15 ."", 'Middle East protest coverage on Twitter Follow events live with our correspondents and a network of selected Twitter users']"
2005-08-15,"['the deadline is August 15 -RRB- who else can help Iraqi women to prevent the total erosion of their human rights - rights they have enjoyed , in a secular state , since 1959 ?', 'How Bush would gain from war with Iran The US has the capability and reasons for an assault - and it is hard to see Britain uninvolved Monday 15 August 2005 00.03', ""Followers split as 95-year-old guru ends meditation teaching in ` scorpion nation ' Monday 15 August 2005 13.08"", 'BST President Bush has reminded us that he is prepared to take military action to prevent Iran acquiring nuclear weapons .', ""On Israeli television this weekend , he declared that `` all options are on the table '' if Tehran does n't comply with international demands ."", ""As the US army faces what `` may be the toughest recruiting environment ever '' is it is upping its spending on recruitment next year to $ 320m up from $ 240m ."", 'This amounts to $ 4,000 per recruit if the army signs up 80,000 next year .']"
2005-08-17,"['The battle over the constitution is regarded by most Iraqi women , confined to their homes by the occupation , as an irrelevance Wednesday 17 August 2005 01.15', ""BST A prominent group of Iraqi women who backed the US-British invasion recently met the American ambassador in an effort to pressure the politicians drawing up Iraq 's constitution not to limit women 's rights ."", 'Western feminist groups and some Iraqi women activists fear that Islamic law , if enshrined as a main source of legislation , will be used to restrict their rights , particularly in relation to marriage , divorce and inheritance .']"
2005-08-18,"['Most also feel that the constitution is not their priority , and that those writing such a crucial document should be able to think clearly , to think of tomorrow .']"
2005-08-21,"[""But yesterday , a US general said the army was making `` worst case '' contingency plans to maintain troops at the current level for another four years ."", ""BST British officials are seriously concerned about the level of corruption in the Iraqi defense ministry , after the embezzlement of vast amounts of money earmarked for the country 's security forces .""]"
2005-08-22,"['00.02 BST', '00.09 BST']"
2005-08-23,"[""A declaration of war on this medieval royal prerogative Clare Short 's bill would bring conflict law in line with the modern world Tuesday 23 August 2005 00.08"", 'Today it may be impossible to imagine many things about the first world war occurring in anything like the same manner .']"
2005-08-24,"['Wednesday 24 August 2005 00.44', '00.03']"
